target_address,target_exgraph_node_id,target_is_x_matched,in_structural_support,in_ig_support,persona_full_asof_kmeans,persona_trajectory_kmeans,community_id,community_size,is_boundary,I_behavior,I_network,I_network_novol,I_predictive,I_predictive_new,I_information,I_information_active,I_temporal,score_recency,cp_new_rate_30d,active_span_days_90d,deg_und,wdeg_und,pagerank,kcore,betweenness,bridge_score,evt_cnt_90d,rank_B_act,rank_B_new,rank_C_struct,rank_C_novol,rank_A_vol,rank_A_beh,rank_D_ig_cp,rank_D_ig_act,rank_hybrid_pred_vol,rank_temporal,rank_random,top100_B_act,top100_C_struct,top100_D_ig_cp,top100_A_vol,votes_BCA_top100,votes_BCDA_top100,top1000_B_act,top1000_C_struct,top1000_D_ig_cp,top1000_A_vol,votes_BCA_top1000,votes_BCDA_top1000,lbl_evt,lbl_cp,lbl_new
0xcbde38ec5a7dea3526b6209010c64b44ee91b6c1,25259,1,1,0,8,1,0.0,2450.0,False,0.8475406237608477,0.2746983646529617,0.2810358599234876,3.6141811152833743,2.8010768821713934,,,0.8221540159264217,90.0,0.6575342465753424,89,1.0,2.0,4.514746038597193e-05,1.0,0.0,0.0,328,1329,1192,6000.0,5727.0,1762,1387,,,1408,1132,17630,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,45,43,11
0xb876e9e9d89998a483dc9fbf83a12ecab172ac9f,87263,1,1,1,5,1,11.0,74.0,True,0.8665505837209652,0.8795875898600075,0.8723672594274183,3.613368169464997,2.604658705682306,0.7799405732354305,0.00859074478244,0.8486591424727173,90.0,0.7837837837837838,89,8.0,26.0,0.0001422147357269,4.0,0.0007600356597228,0.0030401426388913,470,1330,1604,575.0,769.0,1064,1011,494.0,1678.0,1060,689,4725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,2.0,14,13,4
0x2ae3ebe49312ce2f1080408ba52a747cd3ec1f48,115433,1,1,0,8,2,0.0,2450.0,False,0.7985379403576384,0.8247151805608105,0.837894648337327,3.6130850563269066,2.824518834751853,,,0.7101329211820543,90.0,0.6666666666666666,82,7.0,16.0,0.0001234145437689,4.0,0.0009752858709885,0.001950571741977,278,1331,1158,926.0,1006.0,2167,2466,,,1616,4287,12087,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,,0.0,1.0,1.0,66,64,42
0xbc1dcc49ee73022058431e55c646b35f85aca8dd,20584,1,1,0,5,1,1.0,2085.0,False,0.8839109242609559,0.966630932862488,0.941396561146845,3.612994593006048,2.715010014106416,,,0.6325191667465625,90.0,0.36538461538461536,82,13.0,308.0,0.0007781964950054,5.0,0.000800253429525,0.0064020274362004,782,1332,1378,102.0,326.0,505,706,,,794,6557,189,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,,1.0,2.0,2.0,47,43,15
0x8a00b47d1e27adbe7c28c304c49a56c014ff7c26,889494,1,0,0,7,2,,,,0.8175021967761921,,,3.612749331159472,2.57508926701756,,,0.7867043430757761,89.0,0.8636363636363636,88,,,,,,,236,1333,1662,,,2596,2022,,,1839,2068,17988,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,29,29,1
0xb8b6910ed0cf70f92c9a6327838dad479302e7ad,47603,1,1,0,8,1,5.0,226.0,True,0.8455636706202314,0.6389204187161055,0.6132761592466474,3.612513189999843,1.6168163661450143,,,0.8375155817083262,89.0,4.571428571428571,86,3.0,6.0,5.550653785150157e-05,3.0,0.0001681765175366,0.0005045295526099,335,1334,4721,2354.0,2831.0,1715,1425,,,1386,856,6994,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,86,83,3
0x0077337bb1cb96a064f22596c53be73021b38736,117156,1,1,0,8,1,31.0,9.0,False,0.8151485712246391,0.3594925799806617,0.3189557321225879,3.61234188951178,2.805156012657291,,,0.7300868834117953,89.0,0.5747126436781609,88,1.0,4.0,5.6765132692359605e-05,1.0,0.0,0.0,249,1335,1187,5000.0,5138.0,2451,2083,,,1778,3655,5216,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,42,39,15
0x5053aed12dc595c334def6c25a6cfd72c1a7f375,279055,1,1,0,5,1,4.0,312.0,False,0.8419627138703648,0.8842540042880566,0.9513179467776516,3.611149173301465,2.754583798458715,,,0.8065783332037649,90.0,0.5853658536585366,89,9.0,22.0,0.0003265641576544,3.0,0.0017391981648004,0.0052175944944013,328,1336,1288,542.0,261.0,1755,1504,,,1410,1518,624,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,,0.0,1.0,1.0,229,206,102
0x0974ff7e79d93c462421f23520c0e6ba300dcb97,14353,1,1,0,8,1,1.0,2085.0,False,0.8437078652903441,0.7439252532896119,0.7128263337116912,3.610438305287573,2.300675567356318,,,0.7952534697369056,88.0,1.542857142857143,87,3.0,24.0,0.0001078679882231,2.0,0.0002349898932705,0.000469979786541,307,1337,2336,1467.0,1957.0,1929,1465,,,1510,1800,16359,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,45,42,10
0x754e0bf374e12230a7b3985f11c43de58b71732b,610572,1,1,0,8,1,0.0,2450.0,False,0.837266901131581,0.7606150418295706,0.8172110816832724,3.6101826835469226,2.670686404600114,,,0.7610373502399742,90.0,0.4148936170212766,89,6.0,12.0,0.0001116411787113,3.0,0.0011643670334926,0.0011643670334926,462,1338,1454,1354.0,1138.0,1084,1605,,,1077,2768,11365,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,19,19,1
0xeb95ff72eab9e8d8fdb545fe15587accf410b42e,4687,1,1,0,8,1,1.0,2085.0,False,0.8290242728750485,0.4642661958212469,0.281330138310842,3.6101494226998696,2.773684986372692,,,0.7737118943711793,90.0,0.6538461538461539,87,2.0,12.0,4.518311867133531e-05,2.0,0.0,0.0,388,1339,1250,4312.0,5723.0,1389,1772,,,1221,2422,9633,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,54,50,24
0xb77087d89d0a0eea4e059f39c1fab93656ce878c,50889,1,1,0,5,1,4.0,312.0,False,0.8525511246961268,0.8426871820742422,0.8680371631563459,3.609240442878333,2.955440397191857,,,0.7469908094334499,90.0,0.36363636363636365,89,5.0,50.0,0.0003055060900451,3.0,0.0004292816117946,0.001287844835384,405,1340,951,817.0,795.0,1309,1295,,,1187,3117,15291,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,,0.0,1.0,1.0,77,65,39
0x490a4fdc7a1a35b5c2c3e9418dce793fce027bb2,14377,1,1,0,8,1,6.0,138.0,False,0.8574275481981953,0.7436625047294741,0.8123344684071131,3.60885601410632,2.475894749131937,,,0.7064567488686334,88.0,0.9130434782608695,85,4.0,12.0,0.0001192335979249,3.0,0.0005736423680086,0.001720927104026,283,1341,1908,1472.0,1172.0,2115,1192,,,1603,4384,5381,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,53,51,4
0x19e7a132bd4b42f580f546197f42e19c42cdfe6c,64281,1,1,1,5,1,1.0,2085.0,False,0.8556670451729799,0.9424790852146132,0.906503552360533,3.608137582385595,2.6278501371917087,0.7166388621321715,0.0170750849082324,0.704578256922504,89.0,0.632183908045977,86,11.0,84.0,0.0002632607624646,5.0,0.0006227958441429,0.0037367750648575,483,1342,1553,202.0,568.0,1032,1232,743.0,1213.0,1051,4442,9908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,2.0,39,36,5
0x886fc03678e54bfad52ddcb8636528432786eb84,1447910,1,1,0,8,1,0.0,2450.0,False,0.8649916784321998,0.773216462773784,0.866775970067684,3.608096195777192,2.56572518910343,,,0.7174696354442452,89.0,0.6119402985074627,87,4.0,12.0,0.0001772943396131,2.0,0.0009454555046462,0.0009454555046462,376,1343,1681,1286.0,802.0,1457,1043,,,1259,4067,14647,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,9,8,1
0xf3f437849cea0e6f0f55b4002f1102f181830049,15158,1,1,0,8,1,3.0,385.0,False,0.7954246885424934,0.5053495606844075,0.6495354605456763,3.605698517495781,2.6441314482877707,,,0.7871160351301194,89.0,0.8666666666666667,88,2.0,4.0,8.181583869187658e-05,1.0,0.0002349898932705,0.0002349898932705,188,1344,1514,3798.0,2548.0,3227,2529,,,2181,2061,12148,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,28,26,5
0xe8d9945a620c58da13fe7d8c156ccf90b0e39c9b,121156,1,1,0,8,1,0.0,2450.0,False,0.8343634485585253,0.4808193551099339,0.5396224828687939,3.6054191584731305,2.8257674153536816,,,0.6214115986945404,88.0,0.375,87,2.0,4.0,5.240878682701616e-05,2.0,7.869525367431044e-05,7.869525367431044e-05,302,1345,1156,4084.0,3297.0,1969,1661,,,1526,6905,6870,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,32,27,5
0xdc1d1a5682e5331f94a99f0bcab3b6414701b356,166769,1,1,0,8,1,17.0,30.0,False,0.846982783574088,0.6787846302602262,0.8002690545255812,3.605031192279325,2.838748103406877,,,0.7993737222527563,90.0,0.5555555555555556,89,3.0,6.0,9.242117251228992e-05,2.0,0.0009485864406452,0.0018971728812904,260,1346,1135,1973.0,1248.0,2357,1398,,,1727,1695,15734,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,46,42,14
0xf8f85c9ed32574f4de3a4a8447f8ac689982e57b,266940,1,1,0,8,1,0.0,2450.0,False,0.8370274867451586,0.6825682095262118,0.6158826249632153,3.604233672601134,2.832500575797307,,,0.6175005241782787,88.0,0.359375,87,3.0,10.0,0.0001019415943997,3.0,3.72511250495934e-05,3.72511250495934e-05,338,1347,1151,1948.0,2819.0,1700,1607,,,1384,7007,1594,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,36,32,12
0x71d8bacb2134bfdeb6e76a62926b7df721d6e03b,327904,1,1,0,8,1,7.0,121.0,False,0.8252321478064458,0.5407680665909951,0.5548408794719805,3.6032628719165904,2.868527828533272,,,0.7630614565263437,89.0,0.7164179104477612,88,2.0,6.0,6.076119308267945e-05,2.0,4.064276391523399e-05,8.128552783046798e-05,276,1348,1081,3340.0,3199.0,2193,1857,,,1640,2722,14731,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,59,56,26
0x7f0073e6fac4e88a3827b9b8ddc1aec84602e433,70169,1,1,0,5,1,0.0,2450.0,False,0.8676329005070716,0.7085698070374574,0.8122924286374911,3.603197701519233,2.7599025566810136,,,0.6553531461972496,89.0,0.37719298245614036,87,5.0,10.0,0.0001049537261343,3.0,0.0008500906522424,0.0017001813044849,507,1349,1278,1736.0,1174.0,953,989,,,1018,5908,18362,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,1.0,1.0,1.0,16,16,3
0xfdd6af85172a18a02651e63929ff2f46e4714156,59722,1,0,0,7,1,,,,0.8666943173269178,,,3.603177986944068,2.725399861001266,,,0.716177573290052,89.0,0.5061728395061729,88,,,,,,,365,1350,1354,,,1524,1007,,,1293,4111,1909,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,53,48,25
0x74e7bdf51a338adb142627d16fa9473e9a81870a,106378,1,1,0,5,1,2.0,528.0,False,0.8844508458762933,0.8810484718543742,0.8396603186614536,3.6028726265011075,2.570675171117672,,,0.5982655640155261,86.0,0.5857142857142857,84,10.0,54.0,0.0002453908769517,4.0,0.0002768046720743,0.0011072186882973,656,1351,1673,563.0,988.0,663,701,,,861,7496,191,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,,1.0,2.0,2.0,60,55,23
0xc212788d35d3acafdf21b5cde975bcf6d7309a26,130743,1,1,0,7,2,0.0,2450.0,False,0.7937473042427868,0.2634211964518434,0.2584815235212511,3.6025750419718183,2.961158400606467,,,0.8340685337088017,89.0,1.24,88,1.0,2.0,3.827871625109151e-05,1.0,0.0,0.0,184,1352,939,6115.0,6144.0,3293,2559,,,2215,917,13038,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,47,42,12
0x28679a1a632125fbbf7a68d850e50623194a709e,41577,1,1,0,8,1,5.0,226.0,False,0.8235340557302403,0.2735738008155715,0.2787867322487072,3.602400636534385,2.7950965997285926,,,0.6418295641516166,88.0,0.44954128440366975,87,1.0,2.0,4.447430900217668e-05,1.0,0.0,0.0,302,1353,1210,6007.0,5761.0,1962,1899,,,1529,6291,16255,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,38,38,16
0xe2a323110f58ee47cd6ccdfe303ac75aa1748cb4,299753,1,1,0,8,1,0.0,2450.0,False,0.8148532026918391,0.2091898936393828,0.2192794383486778,3.600745331294271,2.943660512289392,,,0.6958282231753664,89.0,0.44761904761904764,88,1.0,2.0,3.204556104294314e-05,1.0,0.0,0.0,258,1354,966,7177.0,6978.0,2378,2090,,,1746,4744,15129,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,40,38,15
0x6a724cc552840a84edd6d4897367a9571797a8c6,81363,1,1,1,5,1,8.0,90.0,True,0.8974706693169577,0.897170723504435,0.913944591583638,3.6002226847804897,2.611114491567856,0.7220858390616719,0.0202146761620016,0.8949450920110341,90.0,1.032258064516129,89,8.0,26.0,0.0001782503549243,4.0,0.0011654084701054,0.0058270423505273,349,1355,1596,462.0,520.0,1615,512,710.0,1019.0,1344,270,6686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,2.0,46,40,8
0xb1584a8b7a32fe4573faf3bc8013dbb3d9ae16a5,117979,1,1,1,8,1,3.0,385.0,False,0.8411367507135388,0.5131899777189222,0.526968512212553,3.5997471940544017,2.8166963321751197,1.6388963432588686,0.0214923904298912,0.6214115986945404,88.0,0.375,87,2.0,4.0,6.331901865284874e-05,2.0,6.0531533168721004e-06,6.0531533168721004e-06,311,1356,1170,3684.0,3397.0,1892,1521,181.0,928.0,1491,6904,2604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,37,37,8
0x3da6635b6037f9a9d4ac131932914020562a4c0f,198446,1,1,0,8,1,5.0,226.0,False,0.8724841131162774,0.7109450540211039,0.831084205658553,3.599303225157138,2.600222679350737,,,0.7972760532139591,90.0,0.5454545454545454,89,4.0,8.0,0.0001462327856046,2.0,0.0005005830242465,0.001001166048493,556,1357,1610,1718.0,1044.0,827,893,,,958,1735,3324,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,1.0,1.0,1.0,81,65,28
0x0ecddcf41754360ab129d7ca4c8abf220f9c32bd,35862,1,1,0,8,1,0.0,2450.0,False,0.8295075255756873,0.2529217639887333,0.2374826585950309,3.5992006409396597,2.8335319299413912,,,0.6137560869221081,88.0,0.33793103448275863,87,1.0,2.0,3.462807090898273e-05,1.0,0.0,0.0,318,1358,1144,6315.0,6579.0,1827,1763,,,1461,7106,9428,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,60,55,30
0x4509a38925ba2080503b48837416cd62da7765e5,334217,1,0,0,7,1,,,,0.8047728290702081,,,3.599018182652868,2.7965593518670238,,,0.7107569612411978,89.0,0.5,88,,,,,,,247,1359,1207,,,2480,2302,,,1796,4263,2977,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,43,40,15
0xe00990ea2cb96a67867199d82809b6e2286b11d8,1360225,1,1,0,8,1,0.0,2450.0,False,0.8635251770221783,0.7015912052801951,0.7825282717450707,3.598741052191017,2.696358554018913,,,0.6793621564392521,88.0,0.5925925925925926,87,3.0,8.0,0.000131667525641,2.0,0.0004623265928647,0.0004623265928647,449,1360,1409,1797.0,1380.0,1122,1075,,,1103,5236,10221,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,28,25,10
0x3641bca078920591b008eebcee16e238718ffcb3,109007,1,1,0,8,1,377.0,2.0,True,0.7707912419072729,0.5549880186656577,0.6308067431790474,3.598306019207685,2.800626714272105,,,0.703979862200228,89.0,0.9152542372881356,82,2.0,8.0,5.8899507711336575e-05,1.0,0.0002349898932705,0.000469979786541,221,1361,1194,3181.0,2722.0,2755,3056,,,1943,4461,3757,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,33,29,19
0xdc5ac414eed5d73ca97e82c6c290a72b128f3411,629871,1,1,0,8,1,2.0,528.0,False,0.8339442240625623,0.7817610459494683,0.7733636019674611,3.5979489856324185,2.720190564505364,,,0.804627697041519,90.0,0.5774647887323944,89,5.0,22.0,0.0001057890954479,3.0,0.0004209217830371,0.0012627653491114,350,1362,1368,1236.0,1438.0,1608,1668,,,1343,1561,10484,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,68,59,34
0xc729d4e7e1983f7396c6a41e221a42f8ab6c5923,265948,1,1,0,5,1,0.0,2450.0,False,0.8561934909925344,0.913250935384874,0.9350065161642914,3.5978130427487773,2.646701363466653,,,0.7723686839261864,90.0,0.4588235294117647,89,11.0,60.0,0.0004862606673527,3.0,0.0012277915735219,0.0024555831470438,353,1363,1510,378.0,374.0,1590,1219,,,1334,2456,15699,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,,0.0,1.0,1.0,89,77,44
0x9c83ff0f1c8924da96cb2fcb7e093f78eb2e316b,84034,1,1,0,8,1,26.0,12.0,True,0.7913943712978011,0.639603564972464,0.6316054988018666,3.5975804888271097,2.942731879441048,,,0.6416139159326749,88.0,0.4485981308411215,87,3.0,6.0,4.4769522154101496e-05,3.0,0.0003193470773622,0.0009580412320866,246,1364,967,2344.0,2716.0,2493,2606,,,1804,6298,1051,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,53,52,32
0x87d411bb593218f43b1c76278769a0f5d1b740f4,21517,1,1,0,5,1,3.0,385.0,False,0.8422696470411523,0.8985580359019633,0.92722915878421,3.5974760151548546,2.740925847176816,,,0.8202621929147962,90.0,0.647887323943662,89,10.0,32.0,0.0002430505325264,4.0,0.0012569939332502,0.0037709817997506,275,1365,1319,454.0,425.0,2207,1498,,,1650,1207,1459,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,,0.0,1.0,1.0,103,78,44
0x3443c780b8f101f5a4cce1d1b3b414c999a79fc9,104362,1,1,0,8,1,0.0,2450.0,False,0.8286635522317176,0.7288855257073191,0.8427292218438643,3.5968943875477013,2.7439859975258463,,,0.7547197913300058,89.0,0.6774193548387096,88,5.0,10.0,0.0001313957785594,2.0,0.000956846942577,0.000956846942577,279,1366,1312,1600.0,971.0,2155,1777,,,1628,2937,163,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,72,64,33
0x92b2549438cebc48c93de4ecabc46398da1f8e72,69248,1,1,0,5,1,0.0,2450.0,False,0.8561244373169005,0.8537856812544667,0.9358893513263548,3.596436618127432,2.635074298351073,,,0.6301649559452218,88.0,0.4036697247706422,87,8.0,22.0,0.0001839080788862,3.0,0.0032032025010789,0.0064064050021579,486,1367,1533,736.0,365.0,1024,1223,,,1057,6630,1979,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,,0.0,1.0,1.0,20,17,7
0xab89c029262d0d0aa5d362b6e157d84bf213cbac,180199,1,1,0,8,1,0.0,2450.0,False,0.8260090289625396,0.7041135914575188,0.7689914659267667,3.5963848569989025,2.787236759114847,,,0.5398655033428227,87.0,0.46551724137931033,80,5.0,10.0,9.93834233021452e-05,3.0,0.0006929781752532,0.0006929781752532,599,1368,1220,1772.0,1480.0,741,1839,,,924,8887,13977,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,1.0,1.0,1.0,1,1,0
0xca72c6f971b9137d266ffe22ff39b30b2911547a,372341,1,1,1,8,1,2.0,528.0,False,0.8161168785628593,0.6724156051624837,0.7055954933366966,3.596333449244342,2.848437402675325,0.7622849851285656,0.0169496357630526,0.6782741131527734,88.0,0.5866666666666667,87,4.0,10.0,7.769920001823267e-05,3.0,0.0002845276669254,0.0008535830007763,312,1369,1116,2035.0,2006.0,1881,2055,535.0,1319.0,1494,5263,3448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,75,66,25
0x1400c88b43d44c24d79af9b84f8ba0da7af56004,32483,1,1,0,8,1,4.0,312.0,False,0.8602356327407562,0.7311766931517215,0.7957707991760206,3.5952392294608746,2.7325457413272782,,,0.7123618032417071,90.0,0.3333333333333333,88,4.0,8.0,5.9162794676857725e-05,3.0,0.0047246572047984,0.0094493144095968,373,1370,1340,1575.0,1284.0,1474,1137,,,1284,4217,8049,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,67,55,27
0xa375b9a3d0245495c8e72cebe7fca27300952132,472142,1,1,0,8,1,0.0,2450.0,False,0.8695157787313291,0.2622125530752091,0.2560642367679825,3.595163356377321,2.746818583047137,,,0.8003931501968444,90.0,0.56,89,1.0,2.0,3.767307169234626e-05,1.0,0.0,0.0,299,1371,1306,6130.0,6186.0,1993,957,,,1545,1672,10503,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,37,34,5
0x3e32c70b82f79dd243dcd32ae9231c2c19f5ae23,328700,1,1,0,8,1,0.0,2450.0,False,0.8226249681176082,0.2487598267961491,0.2291587842098625,3.5949111916972947,2.6339881602134123,,,0.8509712735588618,90.0,1.3508771929824561,86,1.0,2.0,3.314794814237208e-05,1.0,0.0,0.0,318,1372,1537,6394.0,6754.0,1828,1919,,,1473,658,15931,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,54,48,15
0x268f5fa2adeb3a904fa60d4ffb904738f0dfe3b4,86815,1,1,1,8,1,14.0,55.0,False,0.846716184379894,0.7803316937823181,0.7818556354311178,3.590955076507949,2.637605579887233,1.6331797458918529,0.0086411438102264,0.776000349662849,89.0,0.7936507936507936,88,3.0,24.0,0.000115737636442,2.0,0.000469947962341,0.000939895924682,299,1373,1525,1244.0,1385.0,1985,1406,227.0,1594.0,1546,2350,14851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,68,65,8
0x62eb3148b478bba9bdf6f9df0b86b37dad1617a9,821458,1,1,1,8,1,0.0,2450.0,False,0.8457579729284536,0.5278513473746165,0.6838819523269013,3.590795917765882,2.6181168878771115,0.7558857795397359,0.0169496357630526,0.6995628582397667,89.0,0.4642857142857143,88,2.0,4.0,6.897346679737432e-05,1.0,0.0004699161381409,0.0004699161381409,465,1374,1577,3498.0,2223.0,1071,1419,617.0,1304.0,1088,4622,12974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,34,31,16
0xc23bcc018f438854b98a3d4aef677a989855e707,18852,1,1,1,8,1,9.0,81.0,False,0.8327337437864833,0.8001534451591206,0.7729011645016185,3.5903225795467084,2.547033167660076,0.7617239595952625,0.0188451121151149,0.5673112771960948,85.0,0.6190476190476191,82,3.0,38.0,0.0001652493712318,2.0,0.0002349898932705,0.000469979786541,294,1375,1734,1117.0,1445.0,2031,1691,541.0,1146.0,1565,8239,12205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,52,42,25
0x541ebafe188547a9d8299d897db0c71d2e0011bc,65929,1,1,0,8,2,12.0,70.0,False,0.8339475048995533,0.7569470719300457,0.7892966746542229,3.5896777147001964,2.654561114022088,,,0.6529617940925713,86.0,0.8690476190476191,84,4.0,14.0,0.0001789066440863,2.0,0.0003392558156657,0.0003392558156657,296,1376,1498,1385.0,1327.0,2013,1667,,,1556,5978,10451,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,17,16,4
0x660db217acf42e79a356d3a4e5fd4cf8bf45e83c,129501,1,1,0,8,2,29.0,9.0,False,0.8162077935307943,0.5720141253625931,0.6552738890990878,3.5894271472384265,2.692539207966966,,,0.7555861359167327,87.0,1.5,86,2.0,4.0,7.567846218426944e-05,2.0,0.0002402392536471,0.0002402392536471,209,1377,1417,3005.0,2463.0,2914,2049,,,2033,2904,2597,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,63,60,26
0xea85ccd2a311e579167ae0406d9f3302a358db06,263994,1,1,0,8,1,0.0,2450.0,False,0.8284010583469652,0.8227918611006011,0.8628242317232101,3.589369445718418,2.831861345331162,,,0.7167442732532593,89.0,0.6081081081081081,87,8.0,18.0,0.0001263404094085,4.0,0.0009111014668583,0.0027333044005749,340,1378,1152,940.0,827.0,1689,1781,,,1392,4094,1832,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,,0.0,1.0,1.0,11,10,2
0xdef769bcf57df5a2400ab5f9dd3aad5981079689,1152,1,1,0,5,1,0.0,2450.0,False,0.9032679543290663,0.8510951359986546,0.908395341993526,3.588348576025732,2.8424740245163163,,,0.687442494430215,90.0,0.10199556541019955,89,9.0,18.0,0.0001495566456326,4.0,0.0014595361325041,0.0058381445300165,1427,1379,1127,757.0,553.0,180,434,,,672,5012,753,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,,1.0,2.0,2.0,193,181,95
0x36fc63a184a21866b95b65242fc312af641401fe,178512,1,1,0,8,2,0.0,2450.0,False,0.8091196229165513,0.7051961155252869,0.657501996889057,3.5878082188977887,2.9526343412812506,,,0.7435243952374524,90.0,0.7804878048780488,83,3.0,16.0,0.0001538491499238,2.0,9.81995606852148e-06,9.81995606852148e-06,203,1380,953,1767.0,2454.0,3003,2200,,,2070,3238,4552,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,244,163,129
0x30552e4f95ac6ed2556513c9edc5c93c98b13627,1164690,1,1,0,5,1,3.0,385.0,False,0.9142496785569909,0.8020452347921133,0.8854416277798798,3.5870766484825705,2.752073227681437,,,0.6978916308571201,90.0,0.16333333333333333,89,5.0,12.0,0.0001434351162154,3.0,0.0010738926632832,0.0032216779898497,1142,1381,1295,1106.0,696.0,268,289,,,712,4681,14456,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,1.0,1.0,1.0,56,55,24
0xc04208f289d3842ac168f2c373b3164e1d872650,24890,1,1,0,8,1,1.0,2085.0,False,0.8662312347213635,0.6917118594190104,0.6458149409341237,3.5868633684402456,2.5472249192882948,,,0.8157825912758697,90.0,0.625,89,4.0,14.0,5.801696406635394e-05,4.0,0.0002561442856263,0.0005122885712526,397,1382,1733,1877.0,2580.0,1352,1018,,,1229,1318,17748,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,45,41,12
0x61b262695b5637a5367a153ed4168d2689f41bbe,326471,1,1,0,5,1,0.0,2450.0,False,0.835150679598564,0.9340185815781727,0.9396729305923404,3.586533050058742,2.7979212506232902,,,0.7233215439309828,89.0,0.64,87,13.0,54.0,0.0002983147240569,4.0,0.0012345762334494,0.0049383049337977,322,1383,1201,259.0,335.0,1797,1641,,,1454,3870,11354,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,,0.0,1.0,1.0,54,50,20
0x0fb39dfd1b192bbb04e0e95c844329041b48f11d,122153,1,1,0,8,1,6.0,138.0,False,0.8571821381254945,0.6220834909824694,0.7708832555597596,3.586198847203593,2.714614464188818,,,0.699337407829055,89.0,0.4631578947368421,88,3.0,6.0,0.0001210623446323,2.0,0.0003958704281695,0.0007917408563391,598,1384,1380,2501.0,1467.0,743,1198,,,929,4628,2010,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,1.0,1.0,1.0,101,90,42
